row/col,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
42,,,,,,,,,,,,,P02,P01,P01,P01,P01,P01,P02,P02,P02,P02,P02,P10,P15,P22,P22,P22,P22,P22,P22,P20,P20,P20,P22,P22,P14,P03,P01,P01,P01,P01,P02,P03,P02,P01,,,,,,,,,,,P15,P22,P22,P22,P22,P17,P17,P17,P17,P20,P22,P22,P22,P22,P22,P22,P15,P20,P20,P10,,,,,,,,,,,
43,,,,,,,,,,,,,P02,P02,P02,P01,P01,P01,P02,P02,P02,P02,P02,P10,P10,P21,P22,P22,P22,P22,P22,P22,P22,P22,P22,P08,P01,P01,P01,P01,P01,P01,P03,P02,P02,P01,,,,,,,,,,,,P10,P20,P22,P22,P22,P20,P20,P20,P20,P22,P22,P22,P22,P22,P20,P20,P22,P22,P15,P05,,,,,,,,,,
44,,,,,,,,,,,,P02,P02,P02,P02,P01,P01,P01,P01,P02,P02,P02,P03,P08,P20,P10,P21,P22,P22,P22,P22,P22,P22,P22,P05,P01,P01,P01,P01,P01,P02,P01,P02,P02,P02,P01,,,,,,,,,,,,,P07,P20,P22,P22,P22,P22,P22,P22,P22,P22,P22,P22,P22,P15,P20,P22,P22,P20,P20,P10,P11,P19,P08,,,,,,
45,,,,,,,,,,,P01,P01,P02,P02,P02,P01,P01,P01,P01,P02,P02,P02,P05,P04,P22,P20,P10,P21,P22,P22,P22,P22,P21,P04,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P01,,,,,,,,,,,,,,,P15,P22,P22,P22,P22,P22,P22,P22,P22,P22,P15,P20,P22,P22,P22,P20,P20,P20,P10,P24,P24,P24,P23,P11,P11,P11,P11
46,,,,,,,,,P01,P01,P01,P01,P02,P02,P02,P01,P01,P01,P01,P02,P02,P02,P05,P03,P22,P22,P20,P15,P10,P14,P14,P08,P02,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P02,P01,,,,,,,,,,,,,,,P07,P10,P20,P22,P22,P22,P22,P22,P21,P15,P20,P22,P22,P22,P22,P20,P20,P20,P10,P24,P24,P24,P24,P24,P24,P24,P23
47,,,,,,,,P01,P01,P01,P01,P01,P01,P01,P02,P01,P01,P01,P01,P02,P02,P02,P07,P03,P21,P22,P22,P20,P20,P20,P07,P01,P01,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P02,,,,,,,,,,,,,,,P08,P11,P20,P10,P10,P15,P15,P15,P15,P15,P20,P22,P22,P22,P22,P22,P22,P20,P20,P14,P24,P24,P24,P24,P24,P24,P23,P23
48,,,,,P06,P09,P09,P12,P06,P04,P01,P01,P01,P01,P01,P01,P01,P02,P02,P02,P02,P02,P05,P04,P21,P22,P22,P22,P20,P20,P05,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P02,P02,P01,,,,,,,,,,,,,,P08,P19,P07,P20,P20,P20,P15,P15,P20,P20,P20,P22,P22,P22,P22,P22,P22,P22,P20,P15,P19,P24,P24,P24,P24,P24,P23,P23,P23
49,,,P06,P16,P18,P16,P13,P12,P06,P04,P04,P01,P01,P01,P01,P01,P01,P02,P02,P02,P01,P02,P05,P05,P21,P22,P22,P22,P22,P20,P07,P01,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P02,P02,P01,,,,,,,,,,,,,P19,P24,P19,P15,P20,P20,P20,P20,P20,P20,P20,P22,P22,P22,P22,P22,P22,P22,P22,P20,P11,P24,P24,P24,P24,P24,P24,P23,P23,P24
50,P04,P13,P18,P18,P18,P16,P13,P09,P12,P12,P06,P01,P01,P01,P01,P01,P01,P02,P02,P02,P01,P02,P03,P08,P21,P22,P22,P22,P22,P20,P20,P05,P01,P01,P01,P02,P02,P02,P02,P02,P02,P02,P02,P01,P01,,,,,,,,,,,P08,P19,P23,P24,P23,P10,P20,P20,P20,P20,P20,P20,P20,P22,P22,P22,P22,P22,P22,P22,P22,P10,P23,P24,P24,P24,P24,P24,P23,P23,P24,P24
51,P16,P18,P18,P18,P18,P13,P12,P18,P13,P13,P04,P01,P01,P01,P01,P01,P01,P01,P02,P01,P01,P02,P03,P11,P22,P22,P22,P22,P22,P20,P20,P20,P05,P01,P01,P01,P02,P01,P02,P02,P02,P02,P02,P04,P01,,,,,,,,,P08,P23,P23,P23,P23,P24,P24,P11,P20,P20,P20,P20,P22,P22,P22,P22,P22,P22,P22,P22,P22,P22,P15,P19,P24,P24,P24,P24,P24,P23,P23,P24,P24,P24
52,P16,P18,P18,P18,P18,P18,P18,P18,P13,P16,P04,P06,P04,P04,P01,P01,P01,P01,P02,P02,P01,P02,P07,P14,P22,P22,P22,P22,P22,P20,P22,P20,P20,P15,P05,P01,P01,P01,P02,P02,P02,P02,P02,P04,P04,P06,,,,,,P11,P19,P24,P23,P23,P23,P24,P24,P24,P23,P10,P20,P20,P20,P22,P22,P22,P22,P22,P22,P22,P22,P22,P14,P19,P24,P24,P24,P24,P24,P24,P23,P24,P24,P24,P24
53,P12,P18,P18,P18,P18,P18,P18,P18,P18,P12,P09,P06,P06,P04,P01,P01,P01,P01,P02,P02,P01,P02,P08,P21,P22,P22,P22,P22,P22,P22,P22,P22,P22,P20,P20,P04,P01,P01,P02,P02,P01,P02,P02,P04,P06,P12,P06,,,P11,P23,P24,P23,P23,P24,P23,P23,P24,P24,P24,P24,P23,P10,P20,P20,P22,P22,P22,P22,P22,P22,P22,P22,P11,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
54,P16,P18,P18,P18,P18,P18,P18,P18,P16,P12,P12,P12,P09,P04,P01,P01,P01,P01,P02,P02,P01,P01,P08,P22,P22,P22,P22,P22,P22,P22,P22,P22,P22,P22,P20,P09,P01,P01,P01,P02,P01,P01,P01,P02,P09,P12,P12,P05,P23,P23,P23,P23,P24,P23,P24,P24,P23,P24,P24,P24,P24,P24,P23,P11,P10,P20,P22,P22,P22,P22,P21,P14,P19,P24,P24,P24,P24,P24,P23,P24,P24,P24,P24,P24,P24,P24,P24
55,P18,P18,P18,P18,P18,P18,P18,P18,P12,P13,P12,P12,P12,P06,P09,P09,P04,P01,P01,P02,P01,P02,P04,P14,P22,P22,P22,P22,P22,P22,P22,P22,P22,P14,P12,P12,P09,P04,P02,P01,P01,P01,P01,P01,P12,P12,P08,P23,P23,P23,P23,P24,P24,P23,P24,P24,P23,P23,P24,P24,P24,P24,P24,P24,P23,P19,P19,P19,P19,P19,P23,P24,P24,P24,P24,P24,P24,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24
56,P18,P18,P18,P18,P18,P18,P18,P13,P13,P18,P16,P12,P12,P13,P13,P12,P12,P03,P01,P02,P02,P06,P06,P16,P13,P13,P14,P14,P14,P21,P14,P14,P12,P16,P16,P16,P13,P09,P09,P02,P01,P01,P01,P03,P06,P09,P23,P23,P23,P24,P24,P24,P24,P24,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24
57,P18,P18,P18,P18,P18,P18,P18,P12,P16,P18,P12,P12,P18,P18,P12,P13,P13,P09,P01,P01,P04,P12,P09,P13,P16,P18,P16,P16,P16,P16,P18,P18,P16,P16,P16,P16,P13,P13,P12,P09,P01,P01,P01,P03,P09,P19,P23,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
58,P18,P18,P18,P18,P18,P18,P13,P13,P18,P18,P18,P18,P18,P13,P12,P16,P16,P13,P06,P01,P12,P16,P13,P13,P16,P16,P16,P16,P16,P16,P18,P18,P16,P16,P16,P16,P13,P13,P13,P12,P06,P06,P01,P09,P06,P23,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
59,P18,P18,P18,P18,P18,P13,P13,P16,P18,P18,P18,P18,P18,P12,P16,P16,P18,P13,P06,P06,P18,P13,P13,P16,P16,P12,P13,P16,P13,P13,P16,P12,P18,P16,P16,P16,P16,P13,P18,P13,P12,P12,P04,P12,P11,P23,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
60,P18,P18,P18,P18,P13,P13,P13,P18,P18,P18,P18,P18,P13,P12,P18,P18,P13,P18,P12,P13,P18,P13,P18,P18,P18,P12,P13,P16,P16,P13,P16,P13,P18,P16,P16,P16,P18,P18,P13,P18,P13,P12,P12,P12,P19,P23,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
61,P18,P18,P18,P16,P13,P13,P16,P18,P18,P18,P18,P18,P12,P16,P18,P16,P16,P16,P12,P18,P18,P18,P18,P18,P18,P13,P16,P16,P16,P12,P18,P13,P16,P18,P16,P16,P18,P18,P18,P18,P18,P13,P12,P09,P23,P24,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
62,P18,P18,P18,P16,P13,P13,P18,P16,P13,P18,P18,P18,P18,P18,P18,P16,P16,P13,P16,P18,P18,P18,P18,P18,P18,P13,P16,P16,P16,P13,P18,P16,P16,P18,P16,P16,P18,P18,P18,P18,P18,P16,P12,P09,P24,P23,P24,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
63,P18,P18,P18,P18,P13,P13,P18,P13,P16,P18,P18,P18,P18,P18,P18,P16,P16,P13,P18,P18,P18,P18,P18,P18,P18,P13,P16,P16,P16,P13,P18,P18,P16,P18,P18,P18,P18,P18,P18,P18,P18,P16,P12,P09,P24,P24,P24,P24,P24,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
64,P18,P18,P18,P18,P13,P16,P18,P12,P18,P18,P18,P18,P18,P18,P16,P18,P16,P16,P18,P18,P13,P18,P18,P18,P18,P16,P16,P18,P16,P16,P18,P18,P18,P18,P18,P18,P18,P18,P18,P13,P16,P16,P12,P11,P24,P24,P24,P23,P24,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
65,P18,P18,P18,P18,P13,P16,P16,P12,P18,P18,P18,P18,P18,P18,P16,P18,P16,P18,P18,P13,P13,P18,P18,P18,P18,P16,P18,P18,P18,P16,P18,P18,P18,P18,P18,P18,P18,P18,P18,P16,P16,P16,P12,P11,P23,P24,P23,P23,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
66,P18,P18,P18,P18,P13,P18,P13,P12,P18,P18,P18,P18,P18,P16,P18,P18,P18,P18,P18,P12,P16,P18,P18,P18,P18,P16,P18,P18,P18,P18,P18,P18,P18,P18,P18,P18,P18,P18,P18,P18,P12,P16,P12,P11,P23,P24,P24,P23,P23,P23,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24,P24
